231801028,litibabyvietnam,4.898507,49,8790,159,911,30204,"Quận Thanh Xuân, Hà Nội",87,5055.0,1582967465,1698437475.4114714
116232883,rabity.vn,4.927804,83,16680,194,393,197987,"Quận Hoàng Mai, Hà Nội",98,3742.0,1545587006,1698437476.1467657
75123404,soxbox,4.805505,7,543,18,149,1003,"Quận Cầu Giấy, Hà Nội",84,756.0,1529288942,1698437477.1400833
290383014,beddepkids_clothes,4.927902,38,8574,99,77,70749,"Quận Bắc Từ Liêm, Hà Nội",38,,1596009048,1698437478.1505911
240798902,jadiny_official,4.862581,20,2188,60,415,7154,"Quận Tân Phú, TP. Hồ Chí Minh",88,8492.0,1585728002,1698437478.87391
827899600,skids_boy,4.869573,34,5418,129,168,16408,"Quận Bắc Từ Liêm, Hà Nội",100,4154.0,1658911370,1698437479.5765805
69010342,lamm.cs01,4.896524,6,1227,33,175,12906,"Quận Cầu Giấy, Hà Nội",43,2019.0,1526017197,1698437480.3384483
334358322,icotton.official,4.887573,40,4966,104,140,29737,"Thành Phố Tuyên Quang, Tuyên Quang",80,9456.0,1604816946,1698437481.0776982
298563272,luckybigcat.vn,4.929099,155,25186,307,71,14109,,60,17118.0,1597819189,1698437481.84136
815546911,mompavn,4.804647,20,1114,42,186,4795,"Thành Phố Bắc Ninh, Bắc Ninh",94,1705.0,1657513650,1698437482.5566251
173392916,yody.official,4.914702,867,165452,2367,187,1109503,"Thành Phố Hải Dương, Hải Dương",100,1550.0,1566876790,1698437483.5370038
400405513,dollarkids.store,4.903227,106,20502,362,66,40078,"Quận Bình Tân, TP. Hồ Chí Minh",90,8999.0,1615336835,1698437484.300808
802225812,kysplus.offical,4.849328,8,1018,38,20,5122,"Quận Ba Đình, Hà Nội",73,10313.0,1656071746,1698437485.0353212
70681764,canifa_official,4.880255,967,109684,2331,602,493564,"Huyện Văn Giang, Hưng Yên",100,5488.0,1526982933,1698437485.7585845
490415221,thehousekidsvn,4.905759,1,187,3,68,3738,"Quận Đống Đa, Hà Nội",80,12074.0,1626364571,1698437486.4921124
256712430,lalalune.vn,4.952381,1,195,1,131,1228,"Quận 1, TP. Hồ Chí Minh",17,349.0,1588406200,1698437487.2378485
207416211,shopmechauchau,4.974464,27,24138,93,657,110410,"Quận Đống Đa, Hà Nội",89,5227.0,1575859524,1698437487.9866662
177433291,ualarogo88,4.907632,250,28889,448,460,100026,"Thành Phố Bắc Ninh, Bắc Ninh",95,5636.0,1567956212,1698437488.702198
63475883,aincloset,4.927307,52,11282,144,1469,132101,"Thành Phố Tam Kỳ, Quảng Nam",100,4541.0,1522722525,1698437489.4109285
149554358,haki.net.vn,4.948392,3,1531,11,220,51461,"Quận Hoàng Mai, Hà Nội",73,5616.0,1558514773,1698437490.1017237
