231801028,litibabyvietnam,4.896218,52,8985,169,920,31102,"Quận Thanh Xuân, Hà Nội",90,6221.0,1582967465,1699837524.0476987
116232883,rabity.vn,4.927659,83,16987,198,399,199044,"Quận Hoàng Mai, Hà Nội",96,5246.0,1545587006,1699837525.0449195
75123404,soxbox,4.806569,7,546,18,149,1017,"Quận Cầu Giấy, Hà Nội",44,2086.0,1529288942,1699837525.8199997
290383014,beddepkids_clothes,4.927911,38,8575,99,77,70690,"Quận Bắc Từ Liêm, Hà Nội",20,,1596009048,1699837526.8557909
240798902,jadiny_official,4.86576,20,2240,60,415,7322,"Quận Tân Phú, TP. Hồ Chí Minh",90,6352.0,1585728002,1699837527.890611
827899600,skids_boy,4.871002,34,5698,136,169,17490,"Quận Bắc Từ Liêm, Hà Nội",100,4357.0,1658911370,1699837529.0776174
69010342,lamm.cs01,4.896607,6,1228,33,175,12962,"Quận Cầu Giấy, Hà Nội",39,4993.0,1526017197,1699837530.2713282
334358322,icotton.official,4.886867,41,5040,105,144,31212,"Thành Phố Tuyên Quang, Tuyên Quang",85,10965.0,1604816946,1699837531.3032932
298563272,luckybigcat.vn,4.929238,155,25234,307,71,14193,,76,14351.0,1597819189,1699837532.361601
815546911,mompavn,4.816451,21,1265,44,184,6011,"Thành Phố Bắc Ninh, Bắc Ninh",97,1518.0,1657513650,1699837533.1099832
173392916,yody.official,4.914706,877,167452,2386,178,1124766,"Thành Phố Hải Dương, Hải Dương",100,1189.0,1566876790,1699837533.8252711
400405513,dollarkids.store,4.903104,107,20537,362,69,40192,"Quận Bình Tân, TP. Hồ Chí Minh",90,5838.0,1615336835,1699837534.5958307
802225812,kysplus.offical,4.849328,8,1018,38,20,5126,"Quận Ba Đình, Hà Nội",40,13161.0,1656071746,1699837535.6198401
70681764,canifa_official,4.880337,978,111546,2373,683,503378,"Huyện Văn Giang, Hưng Yên",99,4226.0,1526982933,1699837536.6383188
490415221,thehousekidsvn,4.898477,1,192,4,68,3751,"Quận Đống Đa, Hà Nội",85,9691.0,1626364571,1699837537.3885105
256712430,lalalune.vn,4.952381,1,195,1,121,1239,"Quận 1, TP. Hồ Chí Minh",45,7114.0,1588406200,1699837538.4045424
207416211,shopmechauchau,4.974496,27,24168,93,656,110528,"Quận Đống Đa, Hà Nội",91,6052.0,1575859524,1699837539.1490443
177433291,ualarogo88,4.906497,261,29643,465,448,104109,"Thành Phố Bắc Ninh, Bắc Ninh",97,4667.0,1567956212,1699837539.8657894
63475883,aincloset,4.927366,52,11441,147,1497,135347,"Thành Phố Tam Kỳ, Quảng Nam",100,3718.0,1522722525,1699837540.627612
149554358,haki.net.vn,4.949302,3,1555,11,220,51587,"Quận Hoàng Mai, Hà Nội",71,2737.0,1558514773,1699837541.591178
