231801028,4.898866,49,8591,152,884,29623,76,False,False,False,False,1697498724.1723447
116232883,4.929075,81,16423,184,394,197489,49,True,True,False,False,1697498724.940345
75123404,4.804788,7,541,18,149,1003,402,False,False,False,False,1697498725.681655
290383014,4.927877,38,8571,99,77,70781,11,False,False,False,False,1697498726.425348
240798902,4.861792,20,2155,59,410,7021,4,False,False,False,False,1697498727.156585
827899600,4.870267,33,5179,123,168,15835,2,False,False,False,False,1697498727.8931262
69010342,4.899432,5,1224,33,175,12883,120,False,False,False,False,1697498728.6387055
334358322,4.889183,39,4896,102,140,29158,111,False,False,False,False,1697498729.347458
298563272,4.929076,155,25149,305,71,14059,1,False,False,False,False,1697498730.0683591
815546911,4.800195,17,983,39,177,4513,4,False,False,False,False,1697498730.8154309
173392916,4.914535,865,163794,2347,186,1102094,619,True,True,False,False,1697498731.5646448
400405513,4.90325,106,20457,360,63,40003,14,False,False,False,False,1697498732.2837155
802225812,4.849566,8,1013,38,20,5127,2,False,False,False,False,1697498732.9957073
70681764,4.880566,946,108166,2302,517,491548,10,True,True,False,False,1697498733.718089
490415221,4.904762,1,185,3,68,3735,9,False,False,False,False,1697498734.4866498
256712430,4.952381,1,195,1,126,1222,0,False,False,False,False,1697498735.2243154
207416211,4.974446,27,24122,93,656,110391,2,False,False,False,False,1697498735.9538057
177433291,4.908212,245,28363,435,474,98474,98,False,False,False,False,1697498737.1161253
63475883,4.926678,52,11151,144,1452,128975,0,True,True,False,False,1697498737.8307297
149554358,4.948081,3,1523,11,220,51381,686,False,False,False,False,1697498738.5876122
