23453782423,231801028,34,197,301,21,13095000000,13095000000,13500000000,3,4.745454545454545,55,1,1,3,1,49,11,14,1698806242.7820325
21785258558,231801028,70,41,43,10,12960000000,12960000000,13500000000,4,5.0,6,0,0,0,0,6,3,3,1698806242.7820415
19683459171,231801028,58,50,81,10,12825000000,12825000000,13500000000,5,5.0,19,0,0,0,0,19,1,4,1698806242.7820463
23256631658,231801028,17,55,56,17,15520000000,15520000000,16000000000,3,5.0,11,0,0,0,0,11,6,6,1698806242.7820492
22980332888,231801028,149,71,80,12,7275000000,7275000000,7500000000,3,4.916666666666667,12,0,0,0,1,11,3,3,1698806242.7820523
23454839677,231801028,78,40,46,13,8245000000,8245000000,8500000000,3,5.0,7,0,0,0,0,7,0,1,1698806242.7820554
21682761018,231801028,95,161,360,56,9120000000,9120000000,9500000000,4,4.947368421052632,76,0,1,0,1,74,26,35,1698806242.7820582
19782614923,231801028,47,122,231,18,12825000000,12825000000,13500000000,5,4.716981132075472,53,1,2,1,3,46,14,21,1698806242.7820613
23752072892,231801028,51,26,44,9,11640000000,11640000000,11640000000,3,4.909090909090909,11,0,0,0,1,10,2,2,1698806242.782064
22453781966,231801028,60,180,318,33,12610000000,12610000000,13000000000,3,4.824561403508772,57,1,1,1,1,53,14,20,1698806242.782067
23057376226,231801028,51,11,12,9,8245000000,8245000000,8500000000,3,3.5,2,0,1,0,0,1,0,0,1698806242.7820694
23180601161,231801028,52,53,57,11,15035000000,15035000000,15500000000,3,4.823529411764706,17,0,0,1,1,15,3,3,1698806242.7820725
19582201917,231801028,61,50,115,13,5700000000,5700000000,6000000000,5,4.633333333333334,30,2,0,1,1,26,17,19,1698806242.7820756
23175920006,231801028,71,45,76,12,6305000000,6305000000,6305000000,3,4.9,10,0,0,0,1,9,3,4,1698806242.7820783
19982201603,231801028,55,74,189,16,5700000000,5700000000,6000000000,5,5.0,25,0,0,0,0,25,10,12,1698806242.7820807
14495486102,231801028,62,4,34,11,6175000000,6175000000,6175000000,5,5.0,6,0,0,0,0,6,3,5,1698806242.7820833
21338291848,231801028,18,25,119,46,6240000000,6240000000,6240000000,4,4.842105263157895,19,0,0,0,3,16,2,7,1698806242.782086
23950424932,231801028,35,75,149,14,13095000000,13095000000,13500000000,3,4.935483870967742,31,0,0,0,2,29,7,8,1698806242.7820885
20391569222,231801028,51,38,97,14,8160000000,8160000000,8500000000,4,4.944444444444445,18,0,0,0,1,17,4,5,1698806242.782091
23880331368,231801028,10,40,48,9,16005000000,16005000000,16500000000,3,4.636363636363637,11,0,1,0,1,9,1,2,1698806242.7820933
19584266201,231801028,58,34,41,14,15200000000,15200000000,16000000000,5,4.555555555555555,9,0,0,1,2,6,3,5,1698806242.782096
19485525903,231801028,21,9,9,9,16005000000,16005000000,16005000000,3,5.0,3,0,0,0,0,3,1,1,1698806242.7820985
21891762093,231801028,34,34,64,11,15840000000,15840000000,15840000000,4,5.0,16,0,0,0,0,16,6,6,1698806242.7821012
18082217971,231801028,32,36,125,11,13300000000,13300000000,14000000000,5,4.793103448275862,29,1,0,0,2,26,10,12,1698806242.7821095
20482441255,231801028,32,37,83,14,12000000000,12000000000,12500000000,4,4.928571428571429,14,0,0,0,1,13,4,4,1698806242.7821126
22358342339,231801028,10,7,7,10,11520000000,11520000000,11520000000,4,5.0,2,0,0,0,0,2,1,1,1698806242.782115
19591391976,231801028,4,18,64,14,12350000000,12350000000,12350000000,5,5.0,11,0,0,0,0,11,4,6,1698806242.7821178
23058797426,231801028,9,0,1,10,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,1698806242.7821205
22079681823,231801028,74,9,13,9,9600000000,9600000000,9600000000,4,5.0,1,0,0,0,0,1,1,1,1698806242.782131
22277533466,231801028,37,8,29,13,15520000000,15520000000,16000000000,3,4.666666666666667,6,0,0,1,0,5,0,0,1698806242.7821338
22924510020,231801028,25,2,189,10,12000000000,12000000000,12000000000,0,4.9523809523809526,42,0,0,0,2,40,11,15,1698806242.7821362
20083452600,231801028,60,17,27,10,8160000000,8160000000,8160000000,4,5.0,4,0,0,0,0,4,2,2,1698806242.7821388
22656111382,231801028,21,22,22,10,8730000000,8730000000,8730000000,3,4.2,5,1,0,0,0,4,1,2,1698806242.7821414
15998330131,231801028,19,1,2,10,25920000000,25920000000,27000000000,4,5.0,1,0,0,0,0,1,0,0,1698806242.7821457
18199001891,231801028,52,6,6,9,9700000000,9700000000,9700000000,3,5.0,1,0,0,0,0,1,0,0,1698806242.7821484
14796307500,231801028,50,2,34,9,9405000000,9405000000,9405000000,1,4.8,10,0,0,1,0,9,0,1,1698806242.782151
20693036627,231801028,20,10,16,9,26880000000,26880000000,26880000000,4,5.0,4,0,0,0,0,4,1,2,1698806242.7821534
22783612706,231801028,33,1,1,10,18430000000,18430000000,18430000000,3,0.0,0,0,0,0,0,0,0,0,1698806242.7821558
22757757282,231801028,15,5,5,11,18430000000,18430000000,18430000000,3,5.0,2,0,0,0,0,2,2,2,1698806242.7821603
23580601761,231801028,15,2,2,9,8730000000,8730000000,8730000000,3,5.0,1,0,0,0,0,1,0,1,1698806242.782163
22883566794,231801028,41,3,3,9,25220000000,25220000000,25220000000,3,5.0,1,0,0,0,0,1,1,1,1698806242.7821655
