231801028,litibabyvietnam,4.898519,49,8791,159,911,30207,"Quận Thanh Xuân, Hà Nội",88,5248.0,1582967465,1698451960.9660244
116232883,rabity.vn,4.927804,83,16680,194,394,197987,"Quận Hoàng Mai, Hà Nội",99,3953.0,1545587006,1698451961.961758
75123404,soxbox,4.805505,7,543,18,149,1003,"Quận Cầu Giấy, Hà Nội",84,756.0,1529288942,1698451962.7309935
290383014,beddepkids_clothes,4.927902,38,8574,99,77,70748,"Quận Bắc Từ Liêm, Hà Nội",38,,1596009048,1698451963.728743
240798902,jadiny_official,4.862581,20,2188,60,415,7154,"Quận Tân Phú, TP. Hồ Chí Minh",88,9300.0,1585728002,1698451964.4530234
827899600,skids_boy,4.869669,34,5422,129,168,16410,"Quận Bắc Từ Liêm, Hà Nội",100,4131.0,1658911370,1698451965.4691694
69010342,lamm.cs01,4.896524,6,1227,33,175,12906,"Quận Cầu Giấy, Hà Nội",43,2131.0,1526017197,1698451966.2446709
334358322,icotton.official,4.887573,40,4966,104,140,29767,"Thành Phố Tuyên Quang, Tuyên Quang",80,9054.0,1604816946,1698451966.9676003
298563272,luckybigcat.vn,4.929099,155,25186,307,71,14110,,60,17118.0,1597819189,1698451967.6841621
815546911,mompavn,4.804647,20,1114,42,186,4795,"Thành Phố Bắc Ninh, Bắc Ninh",95,1705.0,1657513650,1698451968.3991401
173392916,yody.official,4.914705,867,165458,2367,187,1109527,"Thành Phố Hải Dương, Hải Dương",100,1532.0,1566876790,1698451969.5693808
400405513,dollarkids.store,4.903227,106,20502,362,66,40078,"Quận Bình Tân, TP. Hồ Chí Minh",90,9130.0,1615336835,1698451970.3164237
802225812,kysplus.offical,4.849328,8,1018,38,20,5122,"Quận Ba Đình, Hà Nội",73,10313.0,1656071746,1698451971.0811348
70681764,canifa_official,4.880248,967,109686,2331,603,493572,"Huyện Văn Giang, Hưng Yên",100,5295.0,1526982933,1698451971.823504
490415221,thehousekidsvn,4.905759,1,187,3,68,3738,"Quận Đống Đa, Hà Nội",80,11699.0,1626364571,1698451972.674391
256712430,lalalune.vn,4.952381,1,195,1,132,1228,"Quận 1, TP. Hồ Chí Minh",17,349.0,1588406200,1698451973.4115944
207416211,shopmechauchau,4.974464,27,24138,93,657,110410,"Quận Đống Đa, Hà Nội",89,5095.0,1575859524,1698451974.1525667
177433291,ualarogo88,4.907632,250,28889,448,461,100031,"Thành Phố Bắc Ninh, Bắc Ninh",95,5631.0,1567956212,1698451974.8893762
63475883,aincloset,4.927307,52,11282,144,1469,132094,"Thành Phố Tam Kỳ, Quảng Nam",100,4338.0,1522722525,1698451975.6129792
149554358,haki.net.vn,4.948392,3,1531,11,220,51462,"Quận Hoàng Mai, Hà Nội",73,6050.0,1558514773,1698451976.3538575
