231801028,litibabyvietnam,4.898423,49,9285,171,933,32604,"Quận Thanh Xuân, Hà Nội",90,5946,1582967465,1700787804.6585371
116232883,rabity.vn,4.926741,83,17334,213,406,221564,"Quận Hoàng Mai, Hà Nội",96,5513,1545587006,1700787806.7506633
75123404,soxbox,4.803249,7,551,19,149,1029,"Quận Cầu Giấy, Hà Nội",36,5933,1529288942,1700787807.7513037
290383014,beddepkids_clothes,4.927751,38,8583,100,77,70737,"Quận Bắc Từ Liêm, Hà Nội",85,16846,1596009048,1700787808.756604
240798902,jadiny_official,4.866845,20,2275,60,415,7451,"Quận Tân Phú, TP. Hồ Chí Minh",88,6796,1585728002,1700787809.6201746
827899600,skids_boy,4.868863,37,6108,150,169,18843,"Quận Bắc Từ Liêm, Hà Nội",100,5256,1658911370,1700787810.3627343
69010342,lamm.cs01,4.897023,6,1234,33,175,13033,"Quận Cầu Giấy, Hà Nội",39,4882,1526017197,1700787811.34667
334358322,icotton.official,4.879794,43,5214,116,137,32296,"Thành Phố Tuyên Quang, Tuyên Quang",82,8855,1604816946,1700787812.0830274
298563272,luckybigcat.vn,4.929187,156,25287,307,70,14282,,63,12337,1597819189,1700787812.8177047
815546911,mompavn,4.829576,21,1456,48,163,7008,"Thành Phố Bắc Ninh, Bắc Ninh",95,1025,1657513650,1700787813.7923613
173392916,yody.official,4.914567,882,169744,2426,183,1138415,"Thành Phố Hải Dương, Hải Dương",100,1287,1566876790,1700787814.5270476
400405513,dollarkids.store,4.902999,108,20555,362,71,40247,"Quận Bình Tân, TP. Hồ Chí Minh",88,5364,1615336835,1700787815.237833
802225812,kysplus.offical,4.849328,8,1018,38,20,5132,"Quận Ba Đình, Hà Nội",42,17291,1656071746,1700787816.2379668
70681764,canifa_official,4.879972,1011,115078,2441,706,510906,"Huyện Văn Giang, Hưng Yên",99,4393,1526982933,1700787816.9456773
490415221,thehousekidsvn,4.875,2,201,5,70,3766,"Quận Đống Đa, Hà Nội",91,9426,1626364571,1700787817.9166048
256712430,lalalune.vn,4.952381,1,195,1,121,1242,"Quận 1, TP. Hồ Chí Minh",68,3577,1588406200,1700787818.937767
207416211,shopmechauchau,4.974483,27,24196,93,656,110617,"Quận Đống Đa, Hà Nội",84,7043,1575859524,1700787819.6892664
177433291,ualarogo88,4.905708,268,30327,485,455,106425,"Thành Phố Bắc Ninh, Bắc Ninh",98,3034,1567956212,1700787820.4073887
63475883,aincloset,4.926569,54,11606,149,1513,156523,"Thành Phố Tam Kỳ, Quảng Nam",100,3962,1522722525,1700787821.113745
149554358,haki.net.vn,4.949422,3,1579,11,220,51650,"Quận Hoàng Mai, Hà Nội",76,3244,1558514773,1700787821.8417835
