231801028,4.898793,49,8584,152,883,29580,76,True,False,True,False,1697452285.0016742
116232883,4.929022,81,16396,184,377,197443,49,True,True,False,False,1697452285.6419141
75123404,4.804788,7,541,18,149,1003,402,False,False,False,False,1697452286.2607183
290383014,4.927877,38,8571,99,77,70785,11,False,False,False,False,1697452287.0184512
240798902,4.861792,20,2155,59,410,7018,4,False,False,False,False,1697452287.56106
827899600,4.870378,33,5167,123,168,15805,2,False,False,False,False,1697452288.2044327
69010342,4.899432,5,1224,33,175,12883,120,False,False,False,False,1697452288.7543058
334358322,4.889161,39,4895,102,140,29103,111,False,False,False,False,1697452289.3139124
298563272,4.929076,155,25149,305,71,14056,1,False,False,False,False,1697452290.0655143
815546911,4.802748,17,978,37,177,4494,4,False,False,False,False,1697452290.69214
173392916,4.914537,864,163703,2347,186,1101691,619,False,False,False,False,1697452291.2193239
400405513,4.903231,106,20453,360,65,40000,14,False,False,False,False,1697452291.7865446
802225812,4.849566,8,1013,38,20,5127,2,False,False,False,False,1697452292.319226
70681764,4.880636,946,108070,2296,517,491439,10,True,True,True,False,1697452293.0857193
490415221,4.904762,1,185,3,68,3734,9,False,False,False,False,1697452293.6297371
256712430,4.952381,1,195,1,126,1222,0,False,False,False,False,1697452294.1780424
207416211,4.974488,27,24121,93,656,110393,2,False,False,False,False,1697452294.7934163
177433291,4.908608,242,28322,434,475,98380,98,False,False,False,False,1697452295.4305031
63475883,4.926628,52,11144,144,1452,128990,0,True,True,False,False,1697452295.984192
149554358,4.948081,3,1523,11,220,51381,686,False,False,False,False,1697452296.5261729
