231801028,4.898817,49,8586,152,883,29594,76,True,False,True,False,1697463931.2176437
116232883,4.929031,81,16412,184,393,197452,49,True,True,False,False,1697463932.2169864
75123404,4.804788,7,541,18,149,1003,402,False,False,False,False,1697463932.9378304
290383014,4.927877,38,8571,99,77,70784,11,False,False,False,False,1697463933.653107
240798902,4.861792,20,2155,59,410,7018,4,False,False,False,False,1697463934.4752798
827899600,4.870452,33,5171,123,168,15809,2,False,False,False,False,1697463935.2174034
69010342,4.899432,5,1224,33,175,12883,120,False,False,False,False,1697463935.9684026
334358322,4.889161,39,4895,102,140,29123,111,False,False,False,False,1697463936.7002902
298563272,4.929076,155,25149,305,71,14057,1,False,False,False,False,1697463937.4287012
815546911,4.8,17,982,39,177,4499,4,False,False,False,False,1697463938.1920953
173392916,4.914518,865,163759,2347,186,1101795,619,False,False,False,False,1697463939.1859472
400405513,4.903245,106,20456,360,65,40002,14,False,False,False,False,1697463939.9104524
802225812,4.849566,8,1013,38,20,5127,2,False,False,False,False,1697463940.6836102
70681764,4.880628,946,108104,2298,517,491483,10,True,False,True,False,1697463941.625323
490415221,4.904762,1,185,3,68,3735,9,False,False,False,False,1697463942.472416
256712430,4.952381,1,195,1,126,1222,0,False,False,False,False,1697463943.1819644
207416211,4.974488,27,24121,93,656,110394,2,False,False,False,False,1697463943.9087398
177433291,4.908651,242,28335,434,475,98410,98,False,False,False,False,1697463944.6543083
63475883,4.926663,52,11149,144,1452,128979,0,True,True,False,False,1697463945.3796782
149554358,4.948081,3,1523,11,220,51380,686,False,False,False,False,1697463946.1448116
