231801028,litibabyvietnam,4.897646,49,9133,171,924,32003,"Quận Thanh Xuân, Hà Nội",92,5806,1582967465,1700210278.8357446
116232883,rabity.vn,4.927469,83,17110,201,402,223837,"Quận Hoàng Mai, Hà Nội",96,5078,1545587006,1700210279.4650676
75123404,soxbox,4.801818,7,547,19,149,1025,"Quận Cầu Giấy, Hà Nội",52,5031,1529288942,1700210280.2245195
290383014,beddepkids_clothes,4.927936,38,8578,99,77,70701,"Quận Bắc Từ Liêm, Hà Nội",50,16842,1596009048,1700210280.987234
240798902,jadiny_official,4.866337,20,2258,60,415,7402,"Quận Tân Phú, TP. Hồ Chí Minh",90,7282,1585728002,1700210281.6649587
827899600,skids_boy,4.870075,36,5870,139,169,18227,"Quận Bắc Từ Liêm, Hà Nội",100,4497,1658911370,1700210282.2247608
69010342,lamm.cs01,4.896774,6,1230,33,175,12983,"Quận Cầu Giấy, Hà Nội",40,4549,1526017197,1700210282.7988849
334358322,icotton.official,4.884795,42,5110,108,142,31826,"Thành Phố Tuyên Quang, Tuyên Quang",86,9260,1604816946,1700210283.418213
298563272,luckybigcat.vn,4.929261,155,25257,307,71,14229,,70,14541,1597819189,1700210283.962117
815546911,mompavn,4.822731,21,1351,44,189,6599,"Thành Phố Bắc Ninh, Bắc Ninh",97,1078,1657513650,1700210284.491524
173392916,yody.official,4.914531,881,168653,2407,179,1132499,"Thành Phố Hải Dương, Hải Dương",100,1204,1566876790,1700210285.2529547
400405513,dollarkids.store,4.902956,108,20546,362,69,40222,"Quận Bình Tân, TP. Hồ Chí Minh",90,4424,1615336835,1700210285.7951996
802225812,kysplus.offical,4.849328,8,1018,38,20,5134,"Quận Ba Đình, Hà Nội",42,17396,1656071746,1700210286.4554224
70681764,canifa_official,4.879681,1007,113554,2412,689,507670,"Huyện Văn Giang, Hưng Yên",100,4239,1526982933,1700210288.025922
490415221,thehousekidsvn,4.870647,2,194,5,70,3757,"Quận Đống Đa, Hà Nội",85,9644,1626364571,1700210288.7150216
256712430,lalalune.vn,4.952381,1,195,1,121,1239,"Quận 1, TP. Hồ Chí Minh",59,4889,1588406200,1700210289.2563617
207416211,shopmechauchau,4.974464,27,24179,93,656,110570,"Quận Đống Đa, Hà Nội",90,6947,1575859524,1700210289.8002143
177433291,ualarogo88,4.906001,267,29988,472,455,105142,"Thành Phố Bắc Ninh, Bắc Ninh",97,3407,1567956212,1700210290.3496459
63475883,aincloset,4.926245,54,11525,149,1511,157942,"Thành Phố Tam Kỳ, Quảng Nam",100,3795,1522722525,1700210290.8990486
149554358,haki.net.vn,4.949091,3,1569,11,220,51623,"Quận Hoàng Mai, Hà Nội",75,5061,1558514773,1700210291.4464004
