231801028,litibabyvietnam,4.896247,52,8920,167,915,30838,"Quận Thanh Xuân, Hà Nội",90,5596.0,1582967465,1699405376.8800268
116232883,rabity.vn,4.927607,83,16918,197,398,198455,"Quận Hoàng Mai, Hà Nội",96,3956.0,1545587006,1699405377.8569229
75123404,soxbox,4.806569,7,546,18,149,1013,"Quận Cầu Giấy, Hà Nội",45,2456.0,1529288942,1699405378.8517838
290383014,beddepkids_clothes,4.927902,38,8574,99,77,70706,"Quận Bắc Từ Liêm, Hà Nội",23,,1596009048,1699405379.5694456
240798902,jadiny_official,4.864469,20,2219,60,415,7264,"Quận Tân Phú, TP. Hồ Chí Minh",89,7736.0,1585728002,1699405380.2870123
827899600,skids_boy,4.87138,34,5610,132,169,17059,"Quận Bắc Từ Liêm, Hà Nội",100,4432.0,1658911370,1699405381.0458672
69010342,lamm.cs01,4.896524,6,1227,33,175,12943,"Quận Cầu Giấy, Hà Nội",41,5120.0,1526017197,1699405382.019993
334358322,icotton.official,4.887363,41,5008,105,144,30596,"Thành Phố Tuyên Quang, Tuyên Quang",82,11084.0,1604816946,1699405382.7359493
298563272,luckybigcat.vn,4.929201,155,25221,307,71,14167,,70,17563.0,1597819189,1699405383.7387207
815546911,mompavn,4.8096,21,1200,43,184,5378,"Thành Phố Bắc Ninh, Bắc Ninh",95,1533.0,1657513650,1699405384.7211556
173392916,yody.official,4.91464,874,166712,2382,176,1118241,"Thành Phố Hải Dương, Hải Dương",100,1266.0,1566876790,1699405385.431479
400405513,dollarkids.store,4.903071,107,20530,362,68,40154,"Quận Bình Tân, TP. Hồ Chí Minh",91,7045.0,1615336835,1699405386.4322283
802225812,kysplus.offical,4.849328,8,1018,38,20,5122,"Quận Ba Đình, Hà Nội",46,13161.0,1656071746,1699405387.1751027
70681764,canifa_official,4.880446,972,110782,2353,663,497141,"Huyện Văn Giang, Hưng Yên",100,5184.0,1526982933,1699405387.944675
490415221,thehousekidsvn,4.907216,1,190,3,68,3747,"Quận Đống Đa, Hà Nội",81,10505.0,1626364571,1699405388.65059
256712430,lalalune.vn,4.952381,1,195,1,121,1234,"Quận 1, TP. Hồ Chí Minh",38,410.0,1588406200,1699405389.3676822
207416211,shopmechauchau,4.974402,27,24159,94,657,110468,"Quận Đống Đa, Hà Nội",91,5518.0,1575859524,1699405390.0676324
177433291,ualarogo88,4.906882,257,29359,460,436,102073,"Thành Phố Bắc Ninh, Bắc Ninh",97,5195.0,1567956212,1699405390.7959013
63475883,aincloset,4.927414,52,11394,146,1480,134000,"Thành Phố Tam Kỳ, Quảng Nam",100,3053.0,1522722525,1699405391.5040364
149554358,haki.net.vn,4.948775,3,1541,11,220,51531,"Quận Hoàng Mai, Hà Nội",78,2505.0,1558514773,1699405392.2564967
