231801028,4.898793,49,8584,152,883,29580,76,True,False,True,False,1697454674.8500214
116232883,4.929067,81,16406,184,377,197444,49,True,True,False,False,1697454675.3879292
75123404,4.804788,7,541,18,149,1003,402,False,False,False,False,1697454676.153567
290383014,4.927877,38,8571,99,77,70785,11,False,False,False,False,1697454676.7319458
240798902,4.861792,20,2155,59,410,7018,4,False,False,False,False,1697454677.5492575
827899600,4.870378,33,5167,123,168,15805,2,False,False,False,False,1697454678.2946343
69010342,4.899432,5,1224,33,175,12883,120,False,False,False,False,1697454678.852336
334358322,4.889161,39,4895,102,140,29108,111,False,False,False,False,1697454679.47867
298563272,4.929076,155,25149,305,71,14056,1,False,False,False,False,1697454680.211041
815546911,4.80098,17,978,38,177,4495,4,False,False,False,False,1697454680.8232563
173392916,4.914534,864,163709,2347,186,1101692,619,False,False,False,False,1697454681.3480613
400405513,4.903235,106,20454,360,65,40001,14,False,False,False,False,1697454681.9232678
802225812,4.849566,8,1013,38,20,5127,2,False,False,False,False,1697454682.4951317
70681764,4.880638,946,108072,2296,517,491450,10,True,False,True,False,1697454683.2513866
490415221,4.904762,1,185,3,68,3734,9,False,False,False,False,1697454683.7927158
256712430,4.952381,1,195,1,126,1222,0,False,False,False,False,1697454684.3336463
207416211,4.974488,27,24121,93,656,110393,2,False,False,False,False,1697454684.8731549
177433291,4.908608,242,28322,434,475,98383,98,False,False,False,False,1697454685.5474312
63475883,4.926628,52,11144,144,1452,128986,0,True,True,False,False,1697454686.1058273
149554358,4.948081,3,1523,11,220,51381,686,False,False,False,False,1697454686.6476648
