231801028,litibabyvietnam,4.897571,49,9147,171,924,32047,"Quận Thanh Xuân, Hà Nội",92,5950,1582967465,1700269474.2228472
116232883,rabity.vn,4.927555,83,17130,201,402,223251,"Quận Hoàng Mai, Hà Nội",96,5095,1545587006,1700269474.8552558
75123404,soxbox,4.801818,7,547,19,149,1029,"Quận Cầu Giấy, Hà Nội",52,5031,1529288942,1700269475.4259255
290383014,beddepkids_clothes,4.927936,38,8578,99,77,70709,"Quận Bắc Từ Liêm, Hà Nội",73,11999,1596009048,1700269476.0736265
240798902,jadiny_official,4.866397,20,2259,60,415,7405,"Quận Tân Phú, TP. Hồ Chí Minh",90,7291,1585728002,1700269476.6398237
827899600,skids_boy,4.870292,36,5904,140,169,18268,"Quận Bắc Từ Liêm, Hà Nội",100,4734,1658911370,1700269477.3924649
69010342,lamm.cs01,4.896774,6,1230,33,175,12987,"Quận Cầu Giấy, Hà Nội",39,4357,1526017197,1700269477.938406
334358322,icotton.official,4.88469,42,5114,108,142,31880,"Thành Phố Tuyên Quang, Tuyên Quang",87,9501,1604816946,1700269478.5511255
298563272,luckybigcat.vn,4.929267,155,25259,307,71,14231,,69,14541,1597819189,1700269479.3455963
815546911,mompavn,4.824113,21,1362,44,194,6636,"Thành Phố Bắc Ninh, Bắc Ninh",97,868,1657513650,1700269479.912758
173392916,yody.official,4.91453,881,168754,2410,179,1132981,"Thành Phố Hải Dương, Hải Dương",100,1221,1566876790,1700269480.6885757
400405513,dollarkids.store,4.902956,108,20546,362,69,40227,"Quận Bình Tân, TP. Hồ Chí Minh",90,4449,1615336835,1700269481.2348413
802225812,kysplus.offical,4.849328,8,1018,38,20,5134,"Quận Ba Đình, Hà Nội",42,17396,1656071746,1700269481.815922
70681764,canifa_official,4.879678,1008,113702,2414,691,507990,"Huyện Văn Giang, Hưng Yên",100,4317,1526982933,1700269482.3443687
490415221,thehousekidsvn,4.871287,2,195,5,70,3757,"Quận Đống Đa, Hà Nội",91,10639,1626364571,1700269482.9805198
256712430,lalalune.vn,4.952381,1,195,1,121,1239,"Quận 1, TP. Hồ Chí Minh",61,4960,1588406200,1700269483.5247917
207416211,shopmechauchau,4.974464,27,24179,93,656,110577,"Quận Đống Đa, Hà Nội",89,7125,1575859524,1700269484.1976612
177433291,ualarogo88,4.906071,267,30031,472,458,105268,"Thành Phố Bắc Ninh, Bắc Ninh",98,3475,1567956212,1700269484.725651
63475883,aincloset,4.926258,54,11527,149,1512,157495,"Thành Phố Tam Kỳ, Quảng Nam",100,3626,1522722525,1700269485.2512474
149554358,haki.net.vn,4.949091,3,1569,11,220,51624,"Quận Hoàng Mai, Hà Nội",76,3464,1558514773,1700269485.8066156
