item_id,shop_id,name,stock,sold,historical_sold,liked_count,brand,price,price_min,price_max,discount,rating_star,rating_count_total,rating_count_1,rating_count_2,rating_count_3,rating_count_4,rating_count_5,rcount_with_image,rcount_with_context,shop_location,crawed_time
21785258558,231801028,Bộ quần áo cotton LITIBABY thu đông tay nối cho bé từ 11kg - 25kg,28,10,11,0,,13500000000,13500000000,13500000000,0,5.0,4,0,0,0,0,4,2,2,Hà Nội,1698323634.937527
23453782423,231801028,Bộ thun dài tay bé gái LITIBABY thu đông tay ráp lăng cho bé 13kg - 30kg,50,204,283,12,,13365000000,13365000000,13500000000,1,4.807692307692308,52,1,1,1,1,48,11,14,Hà Nội,1698323634.9375365
23454839677,231801028,Quần dài mặc nhà thu đông LITIBABY cho bạn 24kg - 45kg,31,31,40,4,,8415000000,8415000000,8500000000,1,5.0,6,0,0,0,0,6,0,1,Hà Nội,1698323634.9375422
19683459171,231801028,Bộ dài tay LITIBABY thu đông bo tay cho bạn 9kg - 23kg,60,50,75,1,,13500000000,13500000000,13500000000,0,5.0,18,0,0,0,0,18,1,3,Hà Nội,1698323634.9375474
19782614923,231801028,Bộ cotton dài tay LITIBABY thu đông tay phối cho bé 11kg - 30kg (Mã 01),60,125,224,9,,13365000000,13365000000,13500000000,1,4.764705882352941,51,1,1,1,3,45,14,21,Hà Nội,1698323634.9375522
23256631658,231801028,Bộ thu đông quần loe bé gái LITIBABY size đại cho bạn từ 26kg - 50kg,28,38,45,7,,15840000000,15840000000,15840000000,1,5.0,8,0,0,0,0,8,4,4,Hà Nội,1698323634.9375565
22980332888,231801028,Quần thun cotton LITIBABY nhiều hình cho bé trai 9kg - 23kg,167,61,65,3,,7425000000,7425000000,7500000000,1,4.888888888888889,9,0,0,0,1,8,3,3,Hà Nội,1698323634.9375618
21682761018,231801028,Váy thun cotton LITIBABY thu đông cotton sọc cho bé gái 11kg - 35kg,109,188,339,47,,9405000000,9405000000,9500000000,1,4.944444444444445,72,0,1,0,1,70,25,34,Hà Nội,1698323634.937575
23880331368,231801028,Bộ quần áo LITIBABY thu đông hình siêu nhân ngồi size 11kg - 25kg,9,37,42,0,,16500000000,16500000000,16500000000,0,4.555555555555555,9,0,1,0,1,7,1,2,Hà Nội,1698323634.937581
22453781966,231801028,Bộ dài tay bé gái LITIBABY thu đông loang in hình cho bé 9kg - 22kg,68,215,307,24,,12870000000,12870000000,13000000000,1,4.818181818181818,55,1,1,1,1,51,14,20,Hà Nội,1698323634.9375868
23180601161,231801028,"Bộ cotton thu đông thun, mềm mịn LITIBABY cho bé trai từ 25kg - 45kg",51,45,47,2,,15500000000,15500000000,15500000000,0,4.8,15,0,0,1,1,13,3,3,Hà Nội,1698323634.9375916
21338291848,231801028,Quần dài bé trai cotton sọc ngang bo gấu size 1/10T,25,24,118,37,,6500000000,6500000000,6500000000,0,4.842105263157895,19,0,0,0,3,16,2,7,Hà Nội,1698323634.937597
19584266201,231801028,"Áo gió thu đông LITIBABY dáng suông, họa tiết cho bé từ 21kg - 38kg",64,35,35,5,,16000000000,16000000000,16000000000,0,4.5,8,0,0,1,2,5,3,5,Hà Nội,1698323634.9376006
23752072892,231801028,"Bộ bé trai, bé gái LITIBABY thu đông họa tiết cho bạn 12kg - 28kg",52,28,42,0,,12000000000,12000000000,12000000000,0,5.0,10,0,0,0,0,10,2,2,Hà Nội,1698323634.937605
20482441255,231801028,Bộ thun cotton thu đông hoạt hình LITIBABY cho bạn 9kg - 22kg,31,32,77,4,,12500000000,12500000000,12500000000,0,4.928571428571429,14,0,0,0,1,13,4,4,Hà Nội,1698323634.9376085
23950424932,231801028,Bộ dài tay LITIBABY thu đông tay phối 2/10 tuổi (Mã 02),47,67,138,5,,13365000000,13365000000,13500000000,1,4.933333333333334,30,0,0,0,2,28,7,8,Hà Nội,1698323634.937612
19485525903,231801028,Bộ cotton dài tay LITIBABY thu đông siêu nhân ngồi cho bé trai từ 11kg - 24kg,29,0,4,0,,16500000000,16500000000,16500000000,0,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9376156
14495486102,231801028,Áo giữ nhiệt cổ 3 phân LITIBABY trơn,64,5,34,2,,6500000000,6500000000,6500000000,0,5.0,6,0,0,0,0,6,3,5,Hà Nội,1698323634.93762
19582201917,231801028,"Quần legging LITIBABY cho bé gái mùa thu đông, chất cotton mềm mịn, phù hợp cho bé 13kg - 24kg",72,59,109,4,,5940000000,5940000000,6000000000,1,4.814814814814815,27,1,0,0,1,25,17,18,Hà Nội,1698323634.937624
20693036627,231801028,"Bộ nỉ da cá ấm áp LITIBABY bé trai, bé gái, in chữ ONE cho bạn 28kg - 55kg",23,9,12,0,,27720000000,27720000000,28000000000,1,5.0,3,0,0,0,0,3,0,1,Hà Nội,1698323634.9376276
19982201603,231801028,Quần Legging dài Bé Gái LITIBABY thu đông co dãn cho bé từ 12k g- 24kg,65,82,188,7,,5940000000,5940000000,6000000000,1,5.0,24,0,0,0,0,24,10,12,Hà Nội,1698323634.9376316
21891762093,231801028,"Bộ thun dài tay LITIBABY cotton thu đông 4 chiều hình Gấu, Thỏ cho bé 11kg - 25kg",40,33,60,1,,16500000000,16500000000,16500000000,0,5.0,16,0,0,0,0,16,6,6,Hà Nội,1698323634.9376411
18082217971,231801028,Bộ Bé trai hoạt hình thu đông 2 chiều LITIBABY cho bạn 25kg - 42kg,37,42,117,2,,13860000000,13860000000,14000000000,1,4.777777777777778,27,1,0,0,2,24,9,11,Hà Nội,1698323634.937645
18161968955,231801028,Bộ nỉ da cá bé gái LITIBABY hình công chúa Elsa size 2 đến 8 tuổi,38,9,23,2,,22770000000,22770000000,23000000000,1,4.5,6,0,1,0,0,5,2,3,Hà Nội,1698323634.9376495
23175920006,231801028,Quần bé gái legging LITIBABY thu đông size đại cho bé 27kg - 38kg,84,36,69,3,,6500000000,6500000000,6500000000,0,4.888888888888889,9,0,0,0,1,8,3,4,Hà Nội,1698323634.9376538
15298707128,231801028,Bộ phông cotton LITIBABY chiều chữ Always cho bé 10kg - 25kg,6,3,24,1,,14100000000,14100000000,14100000000,6,4.875,8,0,0,0,1,7,3,7,Hà Nội,1698323634.9376583
20391569222,231801028,Váy dài tay mùa thu mềm mát LITIBABY cotton thu đông cho bé 11kg - 35kg,57,51,93,5,,8415000000,8415000000,8500000000,1,4.941176470588236,17,0,0,0,1,16,4,5,Hà Nội,1698323634.9376624
23057376226,231801028,Quần legging bé gái LITIBABY đính hoạt hình nỉ mềm cho bé từ 11kg - 27kg,56,8,10,0,,8415000000,8415000000,8500000000,1,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9376657
22575578927,231801028,Bộ mùa thu LITIBABY cotton Hàn Quốc vải dày cho bạn từ 12kg - 23kg,19,147,259,15,,13365000000,13365000000,13500000000,1,4.984126984126984,63,0,0,0,1,62,18,25,Hà Nội,1698323634.9376702
22883566794,231801028,Bộ dài tay thu đông chất nỉ LITIBABY in siêu nhân tay nối cho bé từ 12kg - 30kg,41,0,1,0,,26000000000,26000000000,26000000000,0,5.0,1,0,0,0,0,1,1,1,Hà Nội,1698323634.9376743
19591391976,231801028,Bộ cotton LITIBABY thu đông loang in hình cho bạn 10kg - 22kg,5,25,64,5,,13000000000,13000000000,13000000000,0,5.0,11,0,0,0,0,11,4,6,Hà Nội,1698323634.9376788
22783612706,231801028,Bộ thu đông nỉ da cá Bé gái LITIBABY in pony cho bé từ 11kg - 25kg,33,0,0,1,,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9376829
16599173327,231801028,Bộ thu đông nỉ bé trai LITIBABY phối tay giáp lăng cho bạn từ 25kg - 52kg,15,1,1,0,,24750000000,24750000000,24750000000,1,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9376872
18759546845,231801028,Áo dài tay giữ nhiệt cho bé trai và bé gái LITIBABY size đại 8 đến 16 tuổi,42,22,117,16,,7500000000,7500000000,7500000000,0,5.0,23,0,0,0,0,23,7,9,Hà Nội,1698323634.937691
15998330131,231801028,Bộ nỉ thu đông LITIBABY in thỏ quần túi hộp cho bạn 28kg - 55kg,21,0,0,0,,27000000000,27000000000,27000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.937695
20048438429,231801028,"Áo khoác gió trẻ em LITIBABY thu đông cho bé trai, cho bé 8 - 16 tuổi",45,25,56,34,,21000000000,21000000000,21000000000,0,4.714285714285714,14,0,0,1,2,11,2,2,Hà Nội,1698323634.937699
19794357208,231801028,Bộ dài tay cotton LITIBABY in chữ My Melody cho bé 11kg - 24kg,38,0,0,0,,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.937703
18385211450,231801028,Bộ mùa thu đông cotton bé gái LITIBABY in mèo WOW cho bé 11kg - 24kg,35,3,4,0,,16830000000,16830000000,16830000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9377065
22924510020,231801028,"Bộ Bé trai LITIBABY ngắn tay vải dư, họa tiết, cho bé từ 20 - 55kg",26,2,189,1,,11400000000,11400000000,11400000000,5,4.9523809523809526,42,0,0,0,2,40,11,15,Hà Nội,1698323634.9377103
16399136110,231801028,"Quần gió bé trai, bé gái chun LITIBABY cho bạn từ 20kg - 50kg",28,5,7,2,,15840000000,15840000000,15840000000,1,5.0,2,0,0,0,0,2,0,0,Hà Nội,1698323634.937714
18199001891,231801028,"Quần nỉ da cá bé trai, bé gái ấm áp LITIBABY lé túi cho bé 11kg - 27kg",55,2,3,0,,9900000000,9900000000,9900000000,1,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9377177
23554590261,231801028,Bộ dài tay bo gấu LITIBABY nỉ da cá in chữ ONE cho bé 13kg - 25kg,46,10,10,2,,26000000000,26000000000,26000000000,0,5.0,5,0,0,0,0,5,1,1,Hà Nội,1698323634.9377222
23354920414,231801028,Bộ cotton LITIBABY thu đông in hình Mickey cho bé gái 9kg - 22kg,25,41,48,2,,17000000000,17000000000,17000000000,0,4.538461538461538,13,1,0,1,0,11,0,2,Hà Nội,1698323634.937726
22358342339,231801028,"Bộ Bé trai, bé gái cotton thu đông mặc nhà LITIBABY họa tiết cho bạn 12kg - 27kg",12,2,2,0,,12000000000,12000000000,12000000000,0,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9377298
23378341150,231801028,Áo nỉ hoodie ấm LITIBABY có mũ cho bé 17kg - 33kg,44,12,25,3,,16500000000,16500000000,16500000000,0,5.0,5,0,0,0,0,5,0,1,Hà Nội,1698323634.9377337
23677530898,231801028,"Quần nhung trơn màu bé gái LITIBABY chun, bo gấu size 13kg - 25kg",26,10,22,3,,14355000000,14355000000,14500000000,1,4.625,8,0,1,0,0,7,3,3,Hà Nội,1698323634.937737
18057395583,231801028,"Bộ nỉ da cá bé trai, bé gái LITIBABY in số 1018 size đại 10 - 16 tuổi",13,2,13,21,,25000000000,25000000000,25000000000,0,4.8,5,0,0,0,1,4,1,2,Hà Nội,1698323634.937741
23557376902,231801028,"Bộ nỉ da cá bé trai, bé gái dài tay LITIBABY in chữ NEVADA Cho bạn từ 28kg - 50kg",17,7,7,0,,21780000000,21780000000,21780000000,1,5.0,2,0,0,0,0,2,1,1,Hà Nội,1698323634.9377449
23553915101,231801028,Bộ vải nỉ bông bé gái LITIBABY màu loang cho bé 9kg - 27kg,38,19,29,1,,20000000000,20000000000,20000000000,0,3.875,8,1,1,1,0,5,0,1,Hà Nội,1698323634.937749
22050428056,231801028,Bộ thun cotton LITIBABY cotton thu đông bo gấu cho bé 16kg - 25kg,12,23,35,0,,11880000000,11880000000,12000000000,1,4.857142857142857,7,0,0,0,1,6,1,2,Hà Nội,1698323634.9377527
15698057246,231801028,Bộ thun bé trai LITIBABY thu đông 4 chiều in chữ Goat cho bạn 25kg - 45kg,26,5,9,2,,22500000000,22500000000,22500000000,0,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9377563
20384213033,231801028,Bộ quần áo dài tay LITIBABY thu đông in chữ TREN cho bé trai từ 28kg - 50kg,13,10,13,0,,21780000000,21780000000,22000000000,1,5.0,4,0,0,0,0,4,1,2,Hà Nội,1698323634.9377604
18467940489,231801028,"Quần nỉ da cá bé trai LITIBABY phối sườn, size 1 đến 7 Tuổi",38,4,13,0,,9000000000,9000000000,9000000000,0,5.0,2,0,0,0,0,2,0,0,Hà Nội,1698323634.9377644
23655108452,231801028,"Quần nỉ da cá dày bé trai, bé gái cạp chun LITIBABY bo gấu cho bé 13kg - 29kg",17,18,20,0,,13500000000,13500000000,13500000000,0,4.0,5,0,1,1,0,3,1,2,Hà Nội,1698323634.9377685
18485425812,231801028,Quần bé trai thu đông chất nỉ LITIBABY cho bạn từ 22kg - 48kg,18,0,2,0,,14000000000,14000000000,14000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9377718
22656111382,231801028,Áo thun cổ 3 phân thu đông LITIBABY vải PC cho bé 11kg - 36kg,22,19,20,1,,8910000000,8910000000,9000000000,1,5.0,3,0,0,0,0,3,0,1,Hà Nội,1698323634.9377751
22083257322,231801028,Áo cổ cao dài tay LITIBABY cotton Hàn quốc 4 chiều cho bạn từ 38kg - 60kg,49,0,0,0,,9900000000,9900000000,9900000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9377797
20382609726,231801028,Bộ dài tay LITIBABY thu đông chữ R cho bạn 22kg - 50kg,14,2,12,0,,21000000000,21000000000,21000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9377832
22277533466,231801028,"Quần nhung mềm LITIBABY chun, bo gấu size 27kg - 58kg",14,5,25,3,,16000000000,16000000000,16000000000,0,4.6,5,0,0,1,0,4,0,0,Hà Nội,1698323634.9377863
14796307500,231801028,Áo cotton bé trai LITIBABY ngắn tay 8/16 (lô 2),50,1,33,0,,9025000000,9025000000,9025000000,5,4.8,10,0,0,1,0,9,0,1,Hà Nội,1698323634.93779
22656570783,231801028,Quần bé gái cạp chun LITIBABY nhung tăm ống suông cho bạn từ 16kg - 50kg,25,11,13,3,,14850000000,14850000000,14850000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9377935
21084086269,231801028,Quần chun bo gấu LITIBABY nỉ da cá dày lé sọc cho bé 13kg - 28kg,34,11,15,0,,13500000000,13500000000,13500000000,0,5.0,3,0,0,0,0,3,1,1,Hà Nội,1698323634.9377973
19893203698,231801028,"Quần thun dài thu đông LITIBABY cho bé trai, bé gái từ 17kg - 45kg",17,9,9,0,,11000000000,11000000000,11000000000,0,3.0,1,0,0,1,0,0,0,1,Hà Nội,1698323634.937801
23380088446,231801028,Bộ cotton mềm mịn LITIBABY Bé trai thu đông in chữ DAILY cho bé 28kg - 50kg,10,14,18,0,,22000000000,22000000000,22000000000,0,4.75,4,0,0,0,1,3,3,3,Hà Nội,1698323634.9378047
21761961590,231801028,Bộ nỉ da cá LITIBABY hình Spiderman size 2 đến 8 tuổi,22,11,26,2,,21780000000,21780000000,22000000000,1,5.0,5,0,0,0,0,5,3,3,Hà Nội,1698323634.937809
19191387142,231801028,Bộ dài tay LITIBABY thu đông 4 chiều hình khủng long cho bạn 9kg - 22kg,20,15,29,0,,16500000000,16500000000,16500000000,0,5.0,6,0,0,0,0,6,0,0,Hà Nội,1698323634.9378135
21944363192,231801028,"Quần dài bo gấu LITIBABY, chất cotton, in chữ Rush, Time",32,10,140,32,,8000000000,8000000000,8000000000,0,4.702702702702703,37,1,0,2,3,31,10,11,Hà Nội,1698323634.9378176
22252788841,231801028,"Áo nỉ mũ chui đầu bé trai, bé gái LITIBABY cho bạn 28kg - 48kg",43,3,12,0,,20000000000,20000000000,20000000000,0,5.0,5,0,0,0,0,5,1,2,Hà Nội,1698323634.9378211
12499267890,231801028,"Áo khoác nỉ bomber trẻ em ấm, thu đông LITIBABY in số 98 cho bạn từ 27kg - 50kg",27,0,1,0,,26000000000,26000000000,26000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378254
10691684421,231801028,"Bộ quần áo LITIBABY chất nỉ da cá bền đẹp, in chữ Newkids, size 2/8. Mã PH366",41,6,15,21,,18000000000,18000000000,18000000000,0,5.0,1,0,0,0,0,1,1,1,Hà Nội,1698323634.9378295
17830887060,231801028,"Quần dài nỉ bông LITIBABY bo gấu, cạp chun, chữ MII, size nhí 2/8 tuổi",11,2,41,4,,8000000000,8000000000,8000000000,0,4.846153846153846,13,0,0,1,0,12,7,6,Hà Nội,1698323634.9378335
20083452600,231801028,Áo họa tiết LITIBABY thu đông in hình cho bạn 11kg - 25kg,63,19,25,1,,8500000000,8500000000,8500000000,0,5.0,3,0,0,0,0,3,2,2,Hà Nội,1698323634.9378374
20893122928,231801028,Bộ dài tay LITIBABY cotton thu đông vải loang cho bé 12kg - 35kg,17,2,2,0,,20000000000,20000000000,20000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378414
16399287770,231801028,Bộ nỉ dài tay bé trai LITIBABY chạy sọc hình xe cẩu cho bạn từ 11kg - 25kg,21,0,0,0,,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378457
19485266326,231801028,"Áo nỉ bông có mũ ấm, thu đông LITIBABY màu loang cho bé 11kg - 30kg",18,0,0,0,,15000000000,15000000000,15000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378493
18855561322,231801028,"[Mã BMLT30 giảm đến 30K đơn 299K] Quần nỉ bông trẻ em LITIBABY thêu chữ B, size cho bé từ 2 đến 8 tuổi",15,2,99,24,,9500000000,9500000000,9500000000,0,4.869565217391305,23,0,1,0,0,22,8,11,Hà Nội,1698323634.9378543
22757757282,231801028,"Bộ thu đông Bé gái dài tay, thu đông LITIBABY in mèo cho bạn từ 26kg - 45kg",21,2,3,1,,18810000000,18810000000,18810000000,1,5.0,1,0,0,0,0,1,1,1,Hà Nội,1698323634.937859
17999174859,231801028,"Bộ nỉ thu đông bé gái, bé trai LITIBABY in chữ N cho bạn từ 28kg - 55kg",23,0,0,0,,27720000000,27720000000,28000000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378653
22875582128,231801028,Bộ dài tay sơ sinh LITIBABY Hàn Quốc cho bé sơ sinh từ 5kg đến 13kg,33,19,30,0,,12000000000,12000000000,12000000000,0,4.75,4,0,0,0,1,3,1,2,Hà Nội,1698323634.9378693
18872161362,231801028,Bộ quần áo bé trai LITIBABY ngắn tay 2 chiều size 1/7 tuổi,20,1,80,3,,11750000000,11750000000,11750000000,6,5.0,20,0,0,0,0,20,6,10,Hà Nội,1698323634.9378738
23083874033,231801028,Bộ thu đông LITIBABY nỉ bông rằn ri có mũ cho bé 15kg - 34kg,31,0,0,0,,26000000000,26000000000,26000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378824
16783216587,231801028,"Bộ quần áo thu đông dài tay LITIBABY, cho bé từ 8, 10, 12, 14, 16 tuổi",16,16,77,22,,15000000000,15000000000,15000000000,0,4.809523809523809,21,1,0,0,0,20,10,11,Hà Nội,1698323634.937887
22083253116,231801028,Áo khoác nỉ trẻ em bo tay LITIBABY trơn kèm mũ cho bạn từ 26kg - 45kg,34,0,0,0,,18810000000,18810000000,18810000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9378915
17898398127,231801028,Áo thun polo cổ bẻ LITIBABY ngắn tay thêu chữ Smile cho 11kg - 22kg,30,3,6,0,,10395000000,10395000000,10395000000,1,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9378965
21484431033,231801028,Bộ Bé gái thun cotton thu đông LITIBABY hình gấu cho bé 11kg - 24kg,10,29,33,2,,17000000000,17000000000,17000000000,0,5.0,5,0,0,0,0,5,0,3,Hà Nội,1698323634.937901
23580601761,231801028,"Quần nỉ da cá ấm, thu đông bé trai LITIBABY in chữ cho bé 9kg - 22kg",15,2,2,0,,9000000000,9000000000,9000000000,0,5.0,1,0,0,0,0,1,0,1,Hà Nội,1698323634.9379077
11798658753,231801028,"Váy cotton LITIBABY cho mùa thu đông, vải cotton 4 chiều, size 2 đến 8 tuổi [VCV]",42,32,84,14,,11385000000,11385000000,11500000000,1,4.958333333333333,24,0,0,0,1,23,9,13,Hà Nội,1698323634.937913
22079681823,231801028,"Áo cotton dài tayLITIBABY bé trai, bé gái thu đông cho bạn 26kg - 47kg",80,7,11,0,,9900000000,9900000000,10000000000,1,5.0,1,0,0,0,0,1,1,1,Hà Nội,1698323634.9379194
21193722977,231801028,Bộ nỉ da cá thu đông LITIBABY thêu chữ Bonnie size cho bé từ 2/8 tuổi,20,15,15,0,,16830000000,16830000000,16830000000,1,5.0,2,0,0,0,0,2,1,1,Hà Nội,1698323634.9379256
21059546148,231801028,Combo 5 quần chip bé gái LITIBABY họa tiết,13,4,102,29,,10340000000,10340000000,10340000000,6,4.864864864864865,37,0,1,1,0,35,5,12,Hà Nội,1698323634.937932
19279791519,231801028,"Áo cộc tay mùa hè LITIBABY in gấu, chữ cho bạn từ 35kg - 65kg",5,1,34,4,,9400000000,9400000000,9400000000,6,4.545454545454546,11,0,1,1,0,9,2,3,Hà Nội,1698323634.9379368
22658073084,231801028,Áo len tăm buộc dây hông điệu đà bé gái LITIBABY cho bạn 12kg - 30kg,58,1,1,0,,10000000000,10000000000,10000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.937943
16389617667,231801028,Quần nỉ da cá Bé trai LITIBABY hình người nhện cho bé 1 đến 7 tuổi,22,3,27,3,,9000000000,9000000000,9000000000,0,4.833333333333333,6,0,0,0,1,5,1,1,Hà Nội,1698323634.9379482
17294324104,231801028,Bộ đồ mùa hè vải loang quần túi hộp LITIBABY cho bé từ 28kg - 60kg,15,0,41,0,,20210000000,20210000000,20210000000,6,4.733333333333333,15,1,0,0,0,14,4,7,Hà Nội,1698323634.9379542
23909146311,231801028,"Tất noel, siêu nhân LITIBABY",38,2,3,1,,1500000000,1500000000,1500000000,0,5.0,1,0,0,0,0,1,1,1,Hà Nội,1698323634.9379587
22041784701,231801028,Quần sooc kaki bé trai LITIBABY cho bạn 17kg - 52kg,54,1,71,2,,16150000000,16150000000,16150000000,5,4.769230769230769,13,0,0,1,1,11,1,2,Hà Nội,1698323634.937963
23453916983,231801028,Bộ mùa đông bé gái LITIBABY nỉ bông màu loang cho bạn 32kg - 60kg,32,7,13,1,,22000000000,22000000000,22000000000,0,5.0,2,0,0,0,0,2,1,1,Hà Nội,1698323634.9379675
16485282164,231801028,"Áo bé gái dài tay LITIBABY thu đông tay bèo, size 1,2 ,3, 4, 5, 6, 7 tuổi",22,9,48,26,,7000000000,7000000000,7000000000,0,3.6,10,3,0,0,2,5,4,7,Hà Nội,1698323634.937972
19782735305,231801028,Áo polo cổ bẻ LITIBABY có cổ in chữ CORE cho bé 11kg - 22kg,29,1,1,0,,10395000000,10395000000,10395000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9379764
17995839900,231801028,Áo cotton LITIBABY thu đông in hình cho bạn 9kg - 24kg,10,14,25,1,,6500000000,6500000000,6500000000,0,5.0,5,0,0,0,0,5,1,1,Hà Nội,1698323634.9379802
19827666461,231801028,"[Mã BMLT30 giảm đến 30K đơn 299K] Áo sơ mi bé trai LITIBABY màu trắng, cộc tay 6/14T",15,8,134,20,,13160000000,13160000000,13160000000,6,4.9375,32,0,0,0,2,30,15,21,Hà Nội,1698323634.937984
20784428496,231801028,Quần nỉ da cá thu đông LITIBABY bo gấu cho bé 26kg - 48kg,18,5,8,0,,14500000000,14500000000,14500000000,0,5.0,1,0,0,0,0,1,0,0,Hà Nội,1698323634.9379876
23008713762,231801028,Quần nỉ da cá phối sườn LITIBABY size từ 8/16 tuổi,57,0,3,1,,10000000000,10000000000,10000000000,0,5.0,1,0,0,0,0,1,1,1,Hà Nội,1698323634.9379914
18234931021,231801028,Quần bò trẻ em LITIBABY túi hộp size đại 11- 15,17,0,12,0,,22000000000,22000000000,22000000000,0,4.4,5,0,1,0,0,4,1,3,Hà Nội,1698323634.9379947
18785525931,231801028,"Bộ thun cotton bé gái LITIBABY thu đông in thỏ, hoiliday cho bạn từ 26kg - 45kg",14,0,0,1,,19000000000,19000000000,19000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9379983
22757377505,231801028,"Bộ nỉ bé trai, bé gái ấm LITIBABY in chữ M cho bạn từ 12kg - 25kg",54,1,1,0,,25740000000,25740000000,25740000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9380023
18550140815,231801028,Đồ bộ quần áo nỉ da cá thể thao mùa thu đông LITIBABY hình gấu.Size đại trẻ em 2 đến 8 tuổi,6,0,10,26,,17000000000,17000000000,17000000000,0,5.0,3,0,0,0,0,3,1,1,Hà Nội,1698323634.9380066
23429583288,231801028,Bộ mùa hè LITIBABY ngắn tay vải cotton 2 chiều cho bạn lớn từ 30kg đến 65kg,19,1,171,10,,13860000000,13860000000,13860000000,1,4.895833333333333,48,0,0,1,3,44,13,15,Hà Nội,1698323634.9380107
18978616364,231801028,Bộ cotton đồ LITIBABY loang cho bạn từ 24kg - 50kg,13,2,73,3,,14100000000,14100000000,14100000000,6,5.0,22,0,0,0,0,22,9,11,Hà Nội,1698323634.9380171
19180389432,231801028,Quần sooc bò bé trai LITIBABY in hình cho bạn 13kg - 25kg,5,2,43,1,,13630000000,13630000000,13630000000,6,4.642857142857143,14,0,1,1,0,12,2,7,Hà Nội,1698323634.938022
20285260245,231801028,Bộ nỉ bông bé gái ấm LITIBABY màu loang tai thỏ cho bạn 13kg - 33kg,7,0,0,0,,21000000000,21000000000,21000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.938026
18585210975,231801028,"Áo nỉ bo tay bé trai, bé gái LITIBABY trơn màu kèm mũ cho bé 9kg - 23kg",53,1,2,0,,15840000000,15840000000,15840000000,1,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9380312
20384428649,231801028,Bộ dài tay thu đông LITIBABY cotton in Mickey cho bạn 26kg - 45kg,29,3,3,0,,22500000000,22500000000,22500000000,0,3.0,1,0,0,1,0,0,0,0,Hà Nội,1698323634.9380355
23934462410,231801028,Bộ áo cộc cotton Litibaby ngắn tay 2 chiều cho bé 10kg - 25kg,6,1,13,1,,12375000000,12375000000,12375000000,1,4.833333333333333,6,0,0,0,1,5,2,2,Hà Nội,1698323634.9380417
23408713697,231801028,"Áo phao gile LITIBABY bé trai, bé gái từ 10kg - 27kg",32,0,27,2,,17500000000,17500000000,17500000000,0,5.0,10,0,0,0,0,10,4,5,Hà Nội,1698323634.9380465
20980366709,231801028,Bộ mùa hè LITIBABY áo phông quần bò cho bạn 28kg - 57kg,10,0,11,1,,22090000000,22090000000,22090000000,6,4.714285714285714,7,0,0,1,0,6,2,3,Hà Nội,1698323634.9380505
19437433567,231801028,"Bộ cotton thu đông bé gái mác litibaby, size đại cho bé từ 8/16T, tương dduong 25 - 47kg",22,7,59,28,,15000000000,15000000000,15000000000,0,4.909090909090909,11,0,0,0,1,10,3,4,Hà Nội,1698323634.9380548
19679643475,231801028,Bộ thun LITIBABY ngắn tay cotton sược in hình cho bạn 9kg - 18kg,49,0,42,2,,7990000000,7990000000,7990000000,6,5.0,7,0,0,0,0,7,0,0,Hà Nội,1698323634.938059
18761969992,231801028,"Bộ nỉ bé trai, bé gái LITIBABY thêu chữ CHN, Houston size 10/18 tuổi",57,0,1,0,,22000000000,22000000000,22000000000,0,0.0,0,0,0,0,0,0,0,0,Hà Nội,1698323634.9380667
